task,loss
badham2017deficits,0.6158138513565063
bahrami2020four,0.8246111869812012
enkavi2019adaptivenback,0.5021165609359741
enkavi2019digitspan,0.7107834815979004
enkavi2019gonogo,0.0002421202079858631
enkavi2019recentprobes,0.4048859477043152
feng2021dynamics,0.3894897401332855
flesch2018comparing,0.5650916695594788
frey2017cct,0.2437620908021927
frey2017risk,0.07742424309253693
gershman2018deconstructing,0.35719117522239685
gershman2020reward,0.7159775495529175
hebart2023things,1.099137544631958
hilbig2014generalized,0.5561376214027405
kool2016when,0.6078486442565918
kool2017cost,0.6158853769302368
lefebvre2017behavioural,0.5515941977500916
levering2020revisiting,0.5726001262664795
ludwig2023human,0.6237725615501404
peterson2021using,0.4871574640274048
plonsky2018when,0.419901043176651
ruggeri2022globalizability,0.4866524934768677
sadeghiyeh2020temporal,0.6291434168815613
schulz2020finding,0.7717539668083191
somerville2017charting,0.4715006649494171
speekenbrink2008learning,0.5641998052597046
steingroever2015data,1.0195460319519043
tomov2020discovery,1.5074176788330078
tomov2021multitask,0.6828442811965942
waltz2020differential,0.2691217362880707
wilson2014humans,0.5320046544075012
wu2023chunking,0.17287680506706238
wulff2018description,0.6861125826835632
wulff2018sampling,0.5573320388793945
xiong2023neural,0.4061552584171295
zorowitz2023data,0.603546679019928
collsiöö2023MCPL,1.5785200595855713
cox2017information,1.666189193725586
garcia2023experiential,0.4995920956134796
jansen2021dunningkruger,1.739127278327942
krueger2022identifying,0.7137964963912964
kumar2023disentangling,2.804863929748535
popov2023intent,1.7701457738876343
wise2019acomputational,5.227314472198486
wu2018generalisation,2.4252967834472656
zhu2020bayesian,2.6962838172912598
