task,loss
badham2017deficits,0.5309723615646362
bahrami2020four,0.7089428901672363
enkavi2019adaptivenback,0.3991794288158417
enkavi2019digitspan,0.5777696967124939
enkavi2019gonogo,7.4250528996344656e-06
enkavi2019recentprobes,0.259065181016922
feng2021dynamics,0.21745388209819794
flesch2018comparing,0.3761085569858551
frey2017cct,0.20007330179214478
frey2017risk,0.06443114578723907
gershman2018deconstructing,0.2828877866268158
gershman2020reward,0.5131857991218567
hebart2023things,0.7834483981132507
hilbig2014generalized,0.07693545520305634
kool2016when,0.48734232783317566
kool2017cost,0.5175072550773621
lefebvre2017behavioural,0.49446046352386475
levering2020revisiting,0.4922488033771515
ludwig2023human,0.4895019233226776
peterson2021using,0.430404394865036
plonsky2018when,0.33098554611206055
ruggeri2022globalizability,0.437940776348114
sadeghiyeh2020temporal,0.575917661190033
schulz2020finding,0.6412580609321594
somerville2017charting,0.3369111120700836
speekenbrink2008learning,0.5413568019866943
steingroever2015data,0.906534731388092
tomov2020discovery,1.1163463592529297
tomov2021multitask,0.5712447762489319
waltz2020differential,0.14669764041900635
wilson2014humans,0.4488007724285126
wu2023chunking,0.16518378257751465
wulff2018description,0.5949341654777527
wulff2018sampling,0.47465863823890686
xiong2023neural,0.29152804613113403
zorowitz2023data,0.5076850056648254
collsiöö2023MCPL,1.1207096576690674
cox2017information,1.1218494176864624
garcia2023experiential,0.45555296540260315
jansen2021dunningkruger,1.4409226179122925
krueger2022identifying,0.4235711097717285
kumar2023disentangling,0.0003288816078566015
popov2023intent,0.9336072206497192
wise2019acomputational,3.5792033672332764
wu2018generalisation,1.9286946058273315
zhu2020bayesian,2.4182655811309814
