task,loss
badham2017deficits,0.5402294397354126
bahrami2020four,0.7135053277015686
enkavi2019adaptivenback,0.41082507371902466
enkavi2019digitspan,0.5795159339904785
enkavi2019gonogo,1.4260026546253357e-05
enkavi2019recentprobes,0.2628185451030731
feng2021dynamics,0.22368304431438446
flesch2018comparing,0.3827357590198517
frey2017cct,0.20313310623168945
frey2017risk,0.0664457157254219
gershman2018deconstructing,0.2977096736431122
gershman2020reward,0.5261602997779846
hebart2023things,0.8042766451835632
hilbig2014generalized,0.08206949383020401
kool2016when,0.49200439453125
kool2017cost,0.5342849493026733
lefebvre2017behavioural,0.49115413427352905
levering2020revisiting,0.502352237701416
ludwig2023human,0.49576812982559204
peterson2021using,0.43562960624694824
plonsky2018when,0.3387865126132965
ruggeri2022globalizability,0.4405289888381958
sadeghiyeh2020temporal,0.5836852788925171
schulz2020finding,0.6514155864715576
somerville2017charting,0.34019678831100464
speekenbrink2008learning,0.5579614043235779
steingroever2015data,0.9168144464492798
tomov2020discovery,1.1401817798614502
tomov2021multitask,0.5744930505752563
waltz2020differential,0.1508299708366394
wilson2014humans,0.45244139432907104
wu2023chunking,0.16903690993785858
wulff2018description,0.6106114387512207
wulff2018sampling,0.49363571405410767
xiong2023neural,0.29147863388061523
zorowitz2023data,0.5106048583984375
collsiöö2023MCPL,1.1555551290512085
cox2017information,1.1135544776916504
garcia2023experiential,0.46384337544441223
jansen2021dunningkruger,1.4431170225143433
krueger2022identifying,0.4402560889720917
kumar2023disentangling,0.026081502437591553
popov2023intent,0.9358276128768921
wise2019acomputational,4.12982702255249
wu2018generalisation,1.8974320888519287
zhu2020bayesian,2.3694474697113037
