task,loss
badham2017deficits,0.5423154830932617
bahrami2020four,0.7220003008842468
enkavi2019adaptivenback,0.412411630153656
enkavi2019digitspan,0.593629002571106
enkavi2019gonogo,2.0744046196341515e-05
enkavi2019recentprobes,0.2663344144821167
feng2021dynamics,0.22465111315250397
flesch2018comparing,0.3836568593978882
frey2017cct,0.2030743658542633
frey2017risk,0.06707580387592316
gershman2018deconstructing,0.2959570586681366
gershman2020reward,0.5355888605117798
hebart2023things,0.8101300001144409
hilbig2014generalized,0.08037786930799484
kool2016when,0.49921125173568726
kool2017cost,0.5369170904159546
lefebvre2017behavioural,0.50087571144104
levering2020revisiting,0.5040011405944824
ludwig2023human,0.5186829566955566
peterson2021using,0.43797552585601807
plonsky2018when,0.3438411056995392
ruggeri2022globalizability,0.4385601282119751
sadeghiyeh2020temporal,0.5848486423492432
schulz2020finding,0.6571205258369446
somerville2017charting,0.3417184352874756
speekenbrink2008learning,0.5546095371246338
steingroever2015data,0.926569402217865
tomov2020discovery,1.1569300889968872
tomov2021multitask,0.586258590221405
waltz2020differential,0.15511026978492737
wilson2014humans,0.4564186632633209
wu2023chunking,0.16758893430233002
wulff2018description,0.6196058988571167
wulff2018sampling,0.4911346137523651
xiong2023neural,0.302374005317688
zorowitz2023data,0.5194412469863892
collsiöö2023MCPL,1.151058554649353
cox2017information,1.1681346893310547
garcia2023experiential,0.4714709222316742
jansen2021dunningkruger,1.467281699180603
krueger2022identifying,0.463614284992218
kumar2023disentangling,0.005294203292578459
popov2023intent,1.0523440837860107
wise2019acomputational,4.875784873962402
wu2018generalisation,1.9819583892822266
zhu2020bayesian,2.4729833602905273
