task,loss
badham2017deficits,0.5567771196365356
bahrami2020four,0.747605562210083
enkavi2019adaptivenback,0.46404021978378296
enkavi2019digitspan,0.6272262334823608
enkavi2019gonogo,0.00015240722859743983
enkavi2019recentprobes,0.2698270380496979
feng2021dynamics,0.24046790599822998
flesch2018comparing,0.40833550691604614
frey2017cct,0.2224177122116089
frey2017risk,0.07407357543706894
gershman2018deconstructing,0.3142651915550232
gershman2020reward,0.5439049005508423
hebart2023things,0.8787484765052795
hilbig2014generalized,0.17473237216472626
kool2016when,0.5369806885719299
kool2017cost,0.5675086975097656
lefebvre2017behavioural,0.503606379032135
levering2020revisiting,0.5262251496315002
ludwig2023human,0.5371896624565125
peterson2021using,0.457130491733551
plonsky2018when,0.3630606234073639
ruggeri2022globalizability,0.48703187704086304
sadeghiyeh2020temporal,0.6218879222869873
schulz2020finding,0.6923661231994629
somerville2017charting,0.3550571799278259
speekenbrink2008learning,0.5564900636672974
steingroever2015data,0.9526587724685669
tomov2020discovery,1.4053006172180176
tomov2021multitask,0.5997870564460754
waltz2020differential,0.15909026563167572
wilson2014humans,0.4792977273464203
wu2023chunking,0.1819455921649933
wulff2018description,0.6624929308891296
wulff2018sampling,0.5176010131835938
xiong2023neural,0.3017392158508301
zorowitz2023data,0.5221415758132935
collsiöö2023MCPL,1.2331721782684326
cox2017information,1.228520393371582
garcia2023experiential,0.4959236681461334
jansen2021dunningkruger,1.5381321907043457
krueger2022identifying,0.5118385553359985
kumar2023disentangling,2.1415657997131348
popov2023intent,1.0480170249938965
wise2019acomputational,4.527083873748779
wu2018generalisation,2.1744418144226074
zhu2020bayesian,2.4556243419647217
