task,loss
badham2017deficits,0.7604205012321472
bahrami2020four,1.7809782028198242
enkavi2019adaptivenback,0.7489626407623291
enkavi2019digitspan,1.0159772634506226
enkavi2019gonogo,0.009846667759120464
enkavi2019recentprobes,1.0616710186004639
feng2021dynamics,0.6247737407684326
flesch2018comparing,0.6365470290184021
frey2017cct,0.4858962297439575
frey2017risk,0.18241621553897858
gershman2018deconstructing,0.7290065288543701
gershman2020reward,0.9468574523925781
hebart2023things,1.7490605115890503
hilbig2014generalized,0.5365392565727234
kool2016when,0.8240240216255188
kool2017cost,0.8148494958877563
lefebvre2017behavioural,0.8550585508346558
levering2020revisiting,0.9036514759063721
ludwig2023human,1.0904368162155151
peterson2021using,1.1250468492507935
plonsky2018when,0.6379979848861694
ruggeri2022globalizability,2.724608898162842
sadeghiyeh2020temporal,0.9302513599395752
schulz2020finding,1.0810258388519287
somerville2017charting,0.7425966858863831
speekenbrink2008learning,0.7693737745285034
steingroever2015data,1.604487657546997
tomov2020discovery,2.103362560272217
tomov2021multitask,1.0588940382003784
waltz2020differential,0.5405855178833008
wilson2014humans,0.7905217409133911
wu2023chunking,0.26282280683517456
wulff2018description,4.443198204040527
wulff2018sampling,1.7787076234817505
xiong2023neural,0.5267376899719238
zorowitz2023data,0.82270348072052
collsiöö2023MCPL,1.8492563962936401
cox2017information,2.6023805141448975
garcia2023experiential,0.949150562286377
jansen2021dunningkruger,3.118208646774292
krueger2022identifying,1.3466981649398804
kumar2023disentangling,3.36808443069458
popov2023intent,2.2227160930633545
wise2019acomputational,6.13618278503418
wu2018generalisation,3.1887810230255127
zhu2020bayesian,3.229576349258423
