task,loss
badham2017deficits,0.5734279751777649
bahrami2020four,0.7883384823799133
enkavi2019adaptivenback,0.5044642686843872
enkavi2019digitspan,0.6915819644927979
enkavi2019gonogo,0.0006959356251172721
enkavi2019recentprobes,0.2893565595149994
feng2021dynamics,0.37090957164764404
flesch2018comparing,0.4475959837436676
frey2017cct,0.2356271594762802
frey2017risk,0.07497578114271164
gershman2018deconstructing,0.3393348157405853
gershman2020reward,0.6014869213104248
hebart2023things,1.1031692028045654
hilbig2014generalized,0.29151520133018494
kool2016when,0.5721626877784729
kool2017cost,0.5919545292854309
lefebvre2017behavioural,0.5343091487884521
levering2020revisiting,0.5481461882591248
ludwig2023human,0.5858426094055176
peterson2021using,0.47684356570243835
plonsky2018when,0.38619616627693176
ruggeri2022globalizability,0.5496588349342346
sadeghiyeh2020temporal,0.6427849531173706
schulz2020finding,0.7376855611801147
somerville2017charting,0.3924981653690338
speekenbrink2008learning,0.5409677028656006
steingroever2015data,0.9775069355964661
tomov2020discovery,1.4807461500167847
tomov2021multitask,0.6439153552055359
waltz2020differential,0.18712076544761658
wilson2014humans,0.5198713541030884
wu2023chunking,0.19407358765602112
wulff2018description,0.7076075673103333
wulff2018sampling,0.5280605554580688
xiong2023neural,0.3980150520801544
zorowitz2023data,0.5430758595466614
collsiöö2023MCPL,1.3145252466201782
cox2017information,1.3259891271591187
garcia2023experiential,0.5334309339523315
jansen2021dunningkruger,1.647413969039917
krueger2022identifying,0.5966562032699585
kumar2023disentangling,2.7202560901641846
popov2023intent,1.4570965766906738
wise2019acomputational,5.366853713989258
wu2018generalisation,2.3635928630828857
zhu2020bayesian,2.6729278564453125
