task,loss
badham2017deficits,0.5401260256767273
bahrami2020four,0.7260770797729492
enkavi2019adaptivenback,0.43077415227890015
enkavi2019digitspan,0.6081759333610535
enkavi2019gonogo,4.488103513722308e-05
enkavi2019recentprobes,0.2644014060497284
feng2021dynamics,0.2294989675283432
flesch2018comparing,0.3885824978351593
frey2017cct,0.20718300342559814
frey2017risk,0.07381293177604675
gershman2018deconstructing,0.3146924078464508
gershman2020reward,0.5437379479408264
hebart2023things,0.8444563746452332
hilbig2014generalized,0.09625237435102463
kool2016when,0.5118593573570251
kool2017cost,0.5451231002807617
lefebvre2017behavioural,0.5014221668243408
levering2020revisiting,0.5112044215202332
ludwig2023human,0.5346498489379883
peterson2021using,0.44382500648498535
plonsky2018when,0.34730982780456543
ruggeri2022globalizability,0.4413002133369446
sadeghiyeh2020temporal,0.5900365114212036
schulz2020finding,0.6724205613136292
somerville2017charting,0.34623047709465027
speekenbrink2008learning,0.5317311882972717
steingroever2015data,0.9302858114242554
tomov2020discovery,1.1855189800262451
tomov2021multitask,0.598037838935852
waltz2020differential,0.1525672972202301
wilson2014humans,0.4615943729877472
wu2023chunking,0.17088991403579712
wulff2018description,0.6301706433296204
wulff2018sampling,0.4943641126155853
xiong2023neural,0.3066689074039459
zorowitz2023data,0.5169203281402588
collsiöö2023MCPL,1.1740940809249878
cox2017information,1.2161394357681274
garcia2023experiential,0.4763023257255554
jansen2021dunningkruger,1.4867959022521973
krueger2022identifying,0.48433083295822144
kumar2023disentangling,0.8526115417480469
popov2023intent,1.1541194915771484
wise2019acomputational,5.075940132141113
wu2018generalisation,2.1772847175598145
zhu2020bayesian,2.525056838989258
