task,loss
badham2017deficits,0.5933263897895813
bahrami2020four,0.9160792231559753
enkavi2019adaptivenback,0.5469798445701599
enkavi2019digitspan,0.7177411913871765
enkavi2019gonogo,0.0034947379026561975
enkavi2019recentprobes,0.3886929452419281
feng2021dynamics,0.39193153381347656
flesch2018comparing,0.48822441697120667
frey2017cct,0.2573730945587158
frey2017risk,0.08153251558542252
gershman2018deconstructing,0.40323057770729065
gershman2020reward,0.71109539270401
hebart2023things,1.1665780544281006
hilbig2014generalized,0.2006850391626358
kool2016when,0.637795090675354
kool2017cost,0.6446731090545654
lefebvre2017behavioural,0.5742044448852539
levering2020revisiting,0.6036156415939331
ludwig2023human,0.5983759164810181
peterson2021using,0.585875928401947
plonsky2018when,0.39957889914512634
ruggeri2022globalizability,0.7130378484725952
sadeghiyeh2020temporal,0.6629552841186523
schulz2020finding,0.8766458630561829
somerville2017charting,0.5267465710639954
speekenbrink2008learning,0.6116863489151001
steingroever2015data,1.0665404796600342
tomov2020discovery,1.5672011375427246
tomov2021multitask,0.676659345626831
waltz2020differential,0.3119822144508362
wilson2014humans,0.5636211037635803
wu2023chunking,0.1888139694929123
wulff2018description,1.0122030973434448
wulff2018sampling,0.6893935203552246
xiong2023neural,0.3628217875957489
zorowitz2023data,0.6005841493606567
collsiöö2023MCPL,1.28486168384552
cox2017information,1.4399091005325317
garcia2023experiential,0.6673617959022522
jansen2021dunningkruger,1.9957081079483032
krueger2022identifying,0.7945861220359802
kumar2023disentangling,2.6708791255950928
popov2023intent,1.3255161046981812
wise2019acomputational,4.950829982757568
wu2018generalisation,2.50423526763916
zhu2020bayesian,2.606109857559204
