task,loss
badham2017deficits,0.5803577899932861
bahrami2020four,0.8019282221794128
enkavi2019adaptivenback,0.48459529876708984
enkavi2019digitspan,0.6572304368019104
enkavi2019gonogo,0.0001731879310682416
enkavi2019recentprobes,0.28362879157066345
feng2021dynamics,0.286648154258728
flesch2018comparing,0.41960886120796204
frey2017cct,0.2220335155725479
frey2017risk,0.07436705380678177
gershman2018deconstructing,0.3393513262271881
gershman2020reward,0.5883520841598511
hebart2023things,1.1006051301956177
hilbig2014generalized,0.2910652458667755
kool2016when,0.5673120617866516
kool2017cost,0.5925445556640625
lefebvre2017behavioural,0.5157033801078796
levering2020revisiting,0.5459389686584473
ludwig2023human,0.5671916007995605
peterson2021using,0.4755265414714813
plonsky2018when,0.372035413980484
ruggeri2022globalizability,0.4650219976902008
sadeghiyeh2020temporal,0.6245753169059753
schulz2020finding,0.7317143678665161
somerville2017charting,0.37725505232810974
speekenbrink2008learning,0.5626943111419678
steingroever2015data,0.988481342792511
tomov2020discovery,1.3001353740692139
tomov2021multitask,0.6404604911804199
waltz2020differential,0.18449616432189941
wilson2014humans,0.4975566267967224
wu2023chunking,0.18238453567028046
wulff2018description,0.6755727529525757
wulff2018sampling,0.5255442261695862
xiong2023neural,0.3365139961242676
zorowitz2023data,0.5518784523010254
collsiöö2023MCPL,1.2650021314620972
cox2017information,1.3706516027450562
garcia2023experiential,0.5436535477638245
jansen2021dunningkruger,1.5753432512283325
krueger2022identifying,0.5890419483184814
kumar2023disentangling,2.324591875076294
popov2023intent,1.4781635999679565
wise2019acomputational,5.061209678649902
wu2018generalisation,2.250598430633545
zhu2020bayesian,2.5953989028930664
