task,loss
badham2017deficits,0.5538502931594849
bahrami2020four,0.7434654235839844
enkavi2019adaptivenback,0.43401119112968445
enkavi2019digitspan,0.6103414297103882
enkavi2019gonogo,5.57453058718238e-05
enkavi2019recentprobes,0.2720196545124054
feng2021dynamics,0.22623926401138306
flesch2018comparing,0.3921716511249542
frey2017cct,0.2078593671321869
frey2017risk,0.07001623511314392
gershman2018deconstructing,0.3134327232837677
gershman2020reward,0.5450885891914368
hebart2023things,0.8524637818336487
hilbig2014generalized,0.09856617450714111
kool2016when,0.5209372639656067
kool2017cost,0.5526498556137085
lefebvre2017behavioural,0.5128878355026245
levering2020revisiting,0.5153012275695801
ludwig2023human,0.5377223491668701
peterson2021using,0.4480780363082886
plonsky2018when,0.35459837317466736
ruggeri2022globalizability,0.4407917559146881
sadeghiyeh2020temporal,0.5950055122375488
schulz2020finding,0.6757944226264954
somerville2017charting,0.3481784462928772
speekenbrink2008learning,0.5489388704299927
steingroever2015data,0.9435104131698608
tomov2020discovery,1.2259553670883179
tomov2021multitask,0.6082063317298889
waltz2020differential,0.16793988645076752
wilson2014humans,0.4656639099121094
wu2023chunking,0.17106392979621887
wulff2018description,0.6456004977226257
wulff2018sampling,0.5010921955108643
xiong2023neural,0.3068816363811493
zorowitz2023data,0.5186430215835571
collsiöö2023MCPL,1.1920499801635742
cox2017information,1.2069793939590454
garcia2023experiential,0.48254698514938354
jansen2021dunningkruger,1.5030149221420288
krueger2022identifying,0.49829232692718506
kumar2023disentangling,1.7041972875595093
popov2023intent,1.153856873512268
wise2019acomputational,5.067160129547119
wu2018generalisation,2.152719736099243
zhu2020bayesian,2.516975164413452
