task,loss
badham2017deficits,0.6210561990737915
bahrami2020four,0.8303899765014648
enkavi2019adaptivenback,0.5220486521720886
enkavi2019digitspan,0.7442029714584351
enkavi2019gonogo,0.00033089698990806937
enkavi2019recentprobes,0.5836158394813538
feng2021dynamics,0.415641188621521
flesch2018comparing,0.6261746883392334
frey2017cct,0.2650538384914398
frey2017risk,0.08027941733598709
gershman2018deconstructing,0.37113478779792786
gershman2020reward,0.7557483911514282
hebart2023things,1.1074825525283813
hilbig2014generalized,0.4873518645763397
kool2016when,0.6210493445396423
kool2017cost,0.5927550792694092
lefebvre2017behavioural,0.5535576343536377
levering2020revisiting,0.5694044232368469
ludwig2023human,0.6542434692382812
peterson2021using,0.49528393149375916
plonsky2018when,0.4623497724533081
ruggeri2022globalizability,0.555674135684967
sadeghiyeh2020temporal,0.6220211386680603
schulz2020finding,0.8346763849258423
somerville2017charting,0.474176824092865
speekenbrink2008learning,0.5567634105682373
steingroever2015data,1.012343406677246
tomov2020discovery,1.5855916738510132
tomov2021multitask,0.9074621796607971
waltz2020differential,0.2584456503391266
wilson2014humans,0.55134117603302
wu2023chunking,0.18475604057312012
wulff2018description,0.7139182090759277
wulff2018sampling,0.5563458204269409
xiong2023neural,0.43491125106811523
zorowitz2023data,0.6235967874526978
collsiöö2023MCPL,1.8729883432388306
cox2017information,1.7218549251556396
garcia2023experiential,0.5135278105735779
jansen2021dunningkruger,1.7620973587036133
krueger2022identifying,0.7704612016677856
kumar2023disentangling,2.925370216369629
popov2023intent,1.5524131059646606
wise2019acomputational,5.7528605461120605
wu2018generalisation,2.5869736671447754
zhu2020bayesian,2.796968460083008
