task,loss
badham2017deficits,0.5481545925140381
bahrami2020four,0.7321016192436218
enkavi2019adaptivenback,0.41653692722320557
enkavi2019digitspan,0.5998293161392212
enkavi2019gonogo,1.3073508853267413e-05
enkavi2019recentprobes,0.2619668245315552
feng2021dynamics,0.2275533676147461
flesch2018comparing,0.38891422748565674
frey2017cct,0.20443275570869446
frey2017risk,0.06753349304199219
gershman2018deconstructing,0.2982368767261505
gershman2020reward,0.5402267575263977
hebart2023things,0.8212815523147583
hilbig2014generalized,0.08822070807218552
kool2016when,0.5135286450386047
kool2017cost,0.5449268817901611
lefebvre2017behavioural,0.49778351187705994
levering2020revisiting,0.5093165636062622
ludwig2023human,0.5377391576766968
peterson2021using,0.4414205849170685
plonsky2018when,0.3488522469997406
ruggeri2022globalizability,0.43937695026397705
sadeghiyeh2020temporal,0.585551917552948
schulz2020finding,0.6686626672744751
somerville2017charting,0.3423677086830139
speekenbrink2008learning,0.5467694401741028
steingroever2015data,0.9297842979431152
tomov2020discovery,1.1615339517593384
tomov2021multitask,0.5963579416275024
waltz2020differential,0.15394696593284607
wilson2014humans,0.45914432406425476
wu2023chunking,0.16935427486896515
wulff2018description,0.6157119274139404
wulff2018sampling,0.4928285777568817
xiong2023neural,0.30499687790870667
zorowitz2023data,0.5168765783309937
krueger2022identifying,0.4769287109375
jansen2021dunningkruger,1.4727845191955566
wu2018generalisation,2.005722761154175
zhu2020bayesian,2.4466705322265625
kumar2023disentangling,0.024483226239681244
garcia2023experiential,0.47843366861343384
wise2019acomputational,4.706961631774902
collsiöö2023MCPL,1.1699628829956055
popov2023intent,1.2676011323928833
cox2017information,1.2390633821487427
