task,loss
badham2017deficits,0.5829069018363953
bahrami2020four,0.7594291567802429
enkavi2019adaptivenback,0.45323529839515686
enkavi2019digitspan,0.646796703338623
enkavi2019gonogo,0.0003730702737811953
enkavi2019recentprobes,0.2724470794200897
feng2021dynamics,0.3209529221057892
flesch2018comparing,0.5467432737350464
frey2017cct,0.21877437829971313
frey2017risk,0.07226147502660751
gershman2018deconstructing,0.32440444827079773
gershman2020reward,0.6036062836647034
hebart2023things,1.0265437364578247
hilbig2014generalized,0.2825395464897156
kool2016when,0.5523097515106201
kool2017cost,0.5748614072799683
lefebvre2017behavioural,0.5297821760177612
levering2020revisiting,0.5336155295372009
ludwig2023human,0.573100209236145
peterson2021using,0.453653484582901
plonsky2018when,0.40412482619285583
ruggeri2022globalizability,0.4473574757575989
sadeghiyeh2020temporal,0.6136559844017029
schulz2020finding,0.6981014609336853
somerville2017charting,0.3946375846862793
speekenbrink2008learning,0.5805256366729736
steingroever2015data,0.9500412344932556
tomov2020discovery,1.372076153755188
tomov2021multitask,0.6495526432991028
waltz2020differential,0.1888594925403595
wilson2014humans,0.5024911165237427
wu2023chunking,0.16372373700141907
wulff2018description,0.6758680939674377
wulff2018sampling,0.5130120515823364
xiong2023neural,0.36705729365348816
zorowitz2023data,0.5288674235343933
collsiöö2023MCPL,1.4431818723678589
cox2017information,1.3155468702316284
garcia2023experiential,0.44122087955474854
jansen2021dunningkruger,1.5389342308044434
krueger2022identifying,0.5656310319900513
kumar2023disentangling,1.9829685688018799
popov2023intent,1.4748173952102661
wise2019acomputational,5.049886703491211
wu2018generalisation,2.2664451599121094
zhu2020bayesian,2.572545289993286
