task,loss
badham2017deficits,0.640526294708252
bahrami2020four,0.898651123046875
enkavi2019adaptivenback,0.5173446536064148
enkavi2019digitspan,0.7839943170547485
enkavi2019gonogo,0.0005684949574060738
enkavi2019recentprobes,0.598432719707489
feng2021dynamics,0.488410621881485
flesch2018comparing,0.589623212814331
frey2017cct,0.2584567964076996
frey2017risk,0.0796409547328949
gershman2018deconstructing,0.39319172501564026
gershman2020reward,0.7873602509498596
hebart2023things,1.117366075515747
hilbig2014generalized,0.611431896686554
kool2016when,0.6184512972831726
kool2017cost,0.6143797039985657
lefebvre2017behavioural,0.5656042695045471
levering2020revisiting,0.5856505632400513
ludwig2023human,0.6332332491874695
peterson2021using,0.501761794090271
plonsky2018when,0.43114349246025085
ruggeri2022globalizability,0.6082059144973755
sadeghiyeh2020temporal,0.6453614830970764
schulz2020finding,0.8523341417312622
somerville2017charting,0.5459825992584229
speekenbrink2008learning,0.5940080285072327
steingroever2015data,1.022491693496704
tomov2020discovery,1.5118602514266968
tomov2021multitask,0.7367936372756958
waltz2020differential,0.3326777517795563
wilson2014humans,0.5832995772361755
wu2023chunking,0.16725686192512512
wulff2018description,0.6984624266624451
wulff2018sampling,0.574942946434021
xiong2023neural,0.45823097229003906
zorowitz2023data,0.6260462999343872
collsiöö2023MCPL,1.6975730657577515
cox2017information,1.7686607837677002
garcia2023experiential,0.5888685584068298
jansen2021dunningkruger,1.8705307245254517
krueger2022identifying,0.8256142735481262
kumar2023disentangling,2.972731351852417
popov2023intent,2.028991460800171
wise2019acomputational,5.436873435974121
wu2018generalisation,2.5443830490112305
zhu2020bayesian,2.735062837600708
