task,loss
badham2017deficits,0.5423490405082703
bahrami2020four,0.7177391052246094
enkavi2019adaptivenback,0.4169274866580963
enkavi2019digitspan,0.5874883532524109
enkavi2019gonogo,1.029757913784124e-05
enkavi2019recentprobes,0.264471173286438
feng2021dynamics,0.22627432644367218
flesch2018comparing,0.38226592540740967
frey2017cct,0.20355632901191711
frey2017risk,0.06620622426271439
gershman2018deconstructing,0.3017893433570862
gershman2020reward,0.5361928939819336
hebart2023things,0.8098223805427551
hilbig2014generalized,0.08900291472673416
kool2016when,0.4946135878562927
kool2017cost,0.5344972014427185
lefebvre2017behavioural,0.4968651235103607
levering2020revisiting,0.5050456523895264
ludwig2023human,0.5093382596969604
peterson2021using,0.43697312474250793
plonsky2018when,0.34091243147850037
ruggeri2022globalizability,0.44087353348731995
sadeghiyeh2020temporal,0.5888810753822327
schulz2020finding,0.6552666425704956
somerville2017charting,0.34122827649116516
speekenbrink2008learning,0.5661764144897461
steingroever2015data,0.914089024066925
tomov2020discovery,1.1561336517333984
tomov2021multitask,0.5809708833694458
waltz2020differential,0.14873595535755157
wilson2014humans,0.45731568336486816
wu2023chunking,0.16874471306800842
wulff2018description,0.6269932389259338
wulff2018sampling,0.49266520142555237
xiong2023neural,0.30039599537849426
zorowitz2023data,0.5111974477767944
collsiöö2023MCPL,1.1456549167633057
cox2017information,1.1228480339050293
garcia2023experiential,0.46439558267593384
jansen2021dunningkruger,1.4532676935195923
krueger2022identifying,0.44766032695770264
kumar2023disentangling,0.07094397395849228
popov2023intent,1.0001277923583984
wise2019acomputational,4.450985431671143
wu2018generalisation,1.97503662109375
zhu2020bayesian,2.465646743774414
