task,loss
badham2017deficits,0.5804835557937622
bahrami2020four,0.7630771994590759
enkavi2019adaptivenback,0.47026827931404114
enkavi2019digitspan,0.6479824781417847
enkavi2019gonogo,0.00011953471403103322
enkavi2019recentprobes,0.2753850817680359
feng2021dynamics,0.3603456914424896
flesch2018comparing,0.6031119227409363
frey2017cct,0.23166950047016144
frey2017risk,0.07542923837900162
gershman2018deconstructing,0.32446321845054626
gershman2020reward,0.6766471862792969
hebart2023things,0.929712176322937
hilbig2014generalized,0.12558947503566742
kool2016when,0.5868425369262695
kool2017cost,0.5855879783630371
lefebvre2017behavioural,0.5188950300216675
levering2020revisiting,0.5340828895568848
ludwig2023human,0.6211825013160706
peterson2021using,0.46184414625167847
plonsky2018when,0.4453113377094269
ruggeri2022globalizability,0.44755125045776367
sadeghiyeh2020temporal,0.6197729706764221
schulz2020finding,0.7571557760238647
somerville2017charting,0.41301602125167847
speekenbrink2008learning,0.5821131467819214
steingroever2015data,0.9756767749786377
tomov2020discovery,1.457848072052002
tomov2021multitask,0.8487480282783508
waltz2020differential,0.2069767713546753
wilson2014humans,0.5315154194831848
wu2023chunking,0.1663626879453659
wulff2018description,0.6623777151107788
wulff2018sampling,0.5172131061553955
xiong2023neural,0.40799999237060547
zorowitz2023data,0.5969175100326538
collsiöö2023MCPL,1.7620079517364502
cox2017information,1.5077024698257446
garcia2023experiential,0.47970089316368103
jansen2021dunningkruger,1.5544646978378296
krueger2022identifying,0.6346421837806702
kumar2023disentangling,2.225310802459717
popov2023intent,1.3972574472427368
wise2019acomputational,5.656885623931885
wu2018generalisation,2.399045705795288
zhu2020bayesian,2.707188367843628
