task,loss
badham2017deficits,0.5328855514526367
bahrami2020four,0.7142793536186218
enkavi2019adaptivenback,0.40285441279411316
enkavi2019digitspan,0.5829489231109619
enkavi2019gonogo,6.1661012296099216e-06
enkavi2019recentprobes,0.2608446478843689
feng2021dynamics,0.21910162270069122
flesch2018comparing,0.3769005835056305
frey2017cct,0.20072810351848602
frey2017risk,0.06504375487565994
gershman2018deconstructing,0.28713566064834595
gershman2020reward,0.5168624520301819
hebart2023things,0.7917685508728027
hilbig2014generalized,0.0774153545498848
kool2016when,0.48879536986351013
kool2017cost,0.5214832425117493
lefebvre2017behavioural,0.4983978271484375
levering2020revisiting,0.4980786144733429
ludwig2023human,0.5027944445610046
peterson2021using,0.43282216787338257
plonsky2018when,0.33441123366355896
ruggeri2022globalizability,0.4385272264480591
sadeghiyeh2020temporal,0.5790042281150818
schulz2020finding,0.6476448774337769
somerville2017charting,0.33794936537742615
speekenbrink2008learning,0.555281400680542
steingroever2015data,0.912437379360199
tomov2020discovery,1.1303465366363525
tomov2021multitask,0.5774316787719727
waltz2020differential,0.1495051383972168
wilson2014humans,0.4516468048095703
wu2023chunking,0.16535264253616333
wulff2018description,0.6062952280044556
wulff2018sampling,0.48128291964530945
xiong2023neural,0.294486403465271
zorowitz2023data,0.5126470327377319
collsiöö2023MCPL,1.1229445934295654
cox2017information,1.1324670314788818
garcia2023experiential,0.46075794100761414
jansen2021dunningkruger,1.4489836692810059
krueger2022identifying,0.43554070591926575
kumar2023disentangling,0.00040654712938703597
popov2023intent,0.9665446877479553
wise2019acomputational,3.670076608657837
wu2018generalisation,1.9346013069152832
zhu2020bayesian,2.4297568798065186
