task,loss
badham2017deficits,0.5456312894821167
bahrami2020four,0.7298515439033508
enkavi2019adaptivenback,0.41682809591293335
enkavi2019digitspan,0.6023495197296143
enkavi2019gonogo,3.0795898055657744e-05
enkavi2019recentprobes,0.26780521869659424
feng2021dynamics,0.22483758628368378
flesch2018comparing,0.38534870743751526
frey2017cct,0.2049761265516281
frey2017risk,0.06795988231897354
gershman2018deconstructing,0.3032947778701782
gershman2020reward,0.5375336408615112
hebart2023things,0.8211790323257446
hilbig2014generalized,0.08211904019117355
kool2016when,0.5079469680786133
kool2017cost,0.5408841371536255
lefebvre2017behavioural,0.5074044466018677
levering2020revisiting,0.5090010166168213
ludwig2023human,0.524664044380188
peterson2021using,0.4411261975765228
plonsky2018when,0.3485121428966522
ruggeri2022globalizability,0.44087421894073486
sadeghiyeh2020temporal,0.5868360996246338
schulz2020finding,0.6629446148872375
somerville2017charting,0.34344202280044556
speekenbrink2008learning,0.5537453889846802
steingroever2015data,0.930828869342804
tomov2020discovery,1.174639105796814
tomov2021multitask,0.5924121737480164
waltz2020differential,0.1583101451396942
wilson2014humans,0.4602138102054596
wu2023chunking,0.16791847348213196
wulff2018description,0.623058557510376
wulff2018sampling,0.4984080493450165
xiong2023neural,0.30234450101852417
zorowitz2023data,0.5190519094467163
collsiöö2023MCPL,1.1596065759658813
cox2017information,1.1782857179641724
garcia2023experiential,0.4720776081085205
jansen2021dunningkruger,1.4751663208007812
krueger2022identifying,0.4740649163722992
kumar2023disentangling,0.4226861298084259
popov2023intent,1.0860973596572876
wise2019acomputational,4.640690803527832
wu2018generalisation,2.0647106170654297
zhu2020bayesian,2.4786376953125
