task,loss
badham2017deficits,0.5642489194869995
bahrami2020four,0.7511693835258484
enkavi2019adaptivenback,0.44398626685142517
enkavi2019digitspan,0.6201199889183044
enkavi2019gonogo,3.4230008168378845e-05
enkavi2019recentprobes,0.2716670632362366
feng2021dynamics,0.24803252518177032
flesch2018comparing,0.40038859844207764
frey2017cct,0.20885974168777466
frey2017risk,0.07087301462888718
gershman2018deconstructing,0.3090454041957855
gershman2020reward,0.5530712604522705
hebart2023things,0.863912045955658
hilbig2014generalized,0.11868301779031754
kool2016when,0.534818172454834
kool2017cost,0.5649973750114441
lefebvre2017behavioural,0.4965323209762573
levering2020revisiting,0.5204111933708191
ludwig2023human,0.5606395602226257
peterson2021using,0.4522562623023987
plonsky2018when,0.3591092526912689
ruggeri2022globalizability,0.44354432821273804
sadeghiyeh2020temporal,0.5978116989135742
schulz2020finding,0.6896911859512329
somerville2017charting,0.35575172305107117
speekenbrink2008learning,0.5684843063354492
steingroever2015data,0.9496638178825378
tomov2020discovery,1.225867748260498
tomov2021multitask,0.6118717193603516
waltz2020differential,0.15592685341835022
wilson2014humans,0.4714089334011078
wu2023chunking,0.17417222261428833
wulff2018description,0.635560154914856
wulff2018sampling,0.5035257935523987
xiong2023neural,0.3216453790664673
zorowitz2023data,0.5272068977355957
collsiöö2023MCPL,1.2157913446426392
cox2017information,1.300312876701355
garcia2023experiential,0.49093571305274963
jansen2021dunningkruger,1.5098453760147095
krueger2022identifying,0.5226473808288574
kumar2023disentangling,1.6615278720855713
popov2023intent,1.3823456764221191
wise2019acomputational,4.869269847869873
wu2018generalisation,2.1119673252105713
zhu2020bayesian,2.5404627323150635
