task,loss
badham2017deficits,0.6738983392715454
bahrami2020four,0.952810525894165
enkavi2019adaptivenback,0.5883753299713135
enkavi2019digitspan,1.0115532875061035
enkavi2019gonogo,0.01031070202589035
enkavi2019recentprobes,0.7399130463600159
feng2021dynamics,0.8057200908660889
flesch2018comparing,0.8053590655326843
frey2017cct,0.30054622888565063
frey2017risk,0.09495889395475388
gershman2018deconstructing,0.4293559193611145
gershman2020reward,0.8170936107635498
hebart2023things,1.3147083520889282
hilbig2014generalized,0.6291425228118896
kool2016when,0.6742962002754211
kool2017cost,0.6687668561935425
lefebvre2017behavioural,0.6180322170257568
levering2020revisiting,0.7119917869567871
ludwig2023human,0.6411252617835999
peterson2021using,0.6712173223495483
plonsky2018when,0.4255223274230957
ruggeri2022globalizability,0.8497490882873535
sadeghiyeh2020temporal,0.6725369691848755
schulz2020finding,0.9412502646446228
somerville2017charting,0.5868315696716309
speekenbrink2008learning,0.6212742328643799
steingroever2015data,1.0995700359344482
tomov2020discovery,1.6818559169769287
tomov2021multitask,0.8006051778793335
waltz2020differential,0.36726051568984985
wilson2014humans,0.6425672173500061
wu2023chunking,0.3127928376197815
wulff2018description,1.5468064546585083
wulff2018sampling,0.8061146140098572
xiong2023neural,1.3399485349655151
zorowitz2023data,0.6353648900985718
collsiöö2023MCPL,1.6910624504089355
cox2017information,1.8706170320510864
garcia2023experiential,0.7834751009941101
jansen2021dunningkruger,2.334890365600586
krueger2022identifying,0.9905557036399841
kumar2023disentangling,4.85894775390625
popov2023intent,1.9732475280761719
wise2019acomputational,5.657507419586182
wu2018generalisation,2.756448984146118
zhu2020bayesian,2.8931641578674316
