task,loss
badham2017deficits,0.5286252498626709
bahrami2020four,0.6996555328369141
enkavi2019adaptivenback,0.3977503776550293
enkavi2019digitspan,0.5606727600097656
enkavi2019gonogo,4.447142600838561e-06
enkavi2019recentprobes,0.2567421793937683
feng2021dynamics,0.21488754451274872
flesch2018comparing,0.374082088470459
frey2017cct,0.1991613358259201
frey2017risk,0.06384856253862381
gershman2018deconstructing,0.2856857180595398
gershman2020reward,0.5057510733604431
hebart2023things,0.7757799029350281
hilbig2014generalized,0.07219432294368744
kool2016when,0.47815629839897156
kool2017cost,0.5201849341392517
lefebvre2017behavioural,0.49234628677368164
levering2020revisiting,0.48916810750961304
ludwig2023human,0.47316956520080566
peterson2021using,0.42899641394615173
plonsky2018when,0.32567211985588074
ruggeri2022globalizability,0.43770384788513184
sadeghiyeh2020temporal,0.5712693929672241
schulz2020finding,0.6339057087898254
somerville2017charting,0.3327673077583313
speekenbrink2008learning,0.5328963994979858
steingroever2015data,0.9012984037399292
tomov2020discovery,1.1027165651321411
tomov2021multitask,0.5604686141014099
waltz2020differential,0.14981459081172943
wilson2014humans,0.4425419867038727
wu2023chunking,0.16461847722530365
wulff2018description,0.59192955493927
wulff2018sampling,0.47472846508026123
xiong2023neural,0.2816576361656189
zorowitz2023data,0.5066709518432617
collsiöö2023MCPL,1.1080131530761719
cox2017information,1.076432704925537
garcia2023experiential,0.4522912800312042
jansen2021dunningkruger,1.4230542182922363
krueger2022identifying,0.41015949845314026
kumar2023disentangling,0.00024362761178053916
popov2023intent,0.8629854321479797
wise2019acomputational,3.191570997238159
wu2018generalisation,1.801382064819336
zhu2020bayesian,2.304783344268799
