task,loss
badham2017deficits,0.6065126657485962
bahrami2020four,0.7969247698783875
enkavi2019adaptivenback,0.47629231214523315
enkavi2019digitspan,0.6747197508811951
enkavi2019gonogo,0.0001377114822389558
enkavi2019recentprobes,0.3029734790325165
feng2021dynamics,0.3568092882633209
flesch2018comparing,0.5436747074127197
frey2017cct,0.2239520102739334
frey2017risk,0.07339940220117569
gershman2018deconstructing,0.3489755392074585
gershman2020reward,0.7027879357337952
hebart2023things,0.9422785639762878
hilbig2014generalized,0.1436767280101776
kool2016when,0.5805497765541077
kool2017cost,0.5935043096542358
lefebvre2017behavioural,0.533164918422699
levering2020revisiting,0.5480535626411438
ludwig2023human,0.608448326587677
peterson2021using,0.47063812613487244
plonsky2018when,0.41941848397254944
ruggeri2022globalizability,0.45131784677505493
sadeghiyeh2020temporal,0.6175041198730469
schulz2020finding,0.7322939038276672
somerville2017charting,0.43584534525871277
speekenbrink2008learning,0.586883008480072
steingroever2015data,0.9923124313354492
tomov2020discovery,1.3798933029174805
tomov2021multitask,0.670744776725769
waltz2020differential,0.23209697008132935
wilson2014humans,0.5291747450828552
wu2023chunking,0.16339978575706482
wulff2018description,0.6653767824172974
wulff2018sampling,0.5299520492553711
xiong2023neural,0.3875395357608795
zorowitz2023data,0.5969274640083313
collsiöö2023MCPL,1.534602403640747
cox2017information,1.620479702949524
garcia2023experiential,0.45606935024261475
jansen2021dunningkruger,1.5491766929626465
krueger2022identifying,0.6572899222373962
kumar2023disentangling,1.9558569192886353
popov2023intent,1.7221096754074097
wise2019acomputational,5.256430625915527
wu2018generalisation,2.426405429840088
zhu2020bayesian,2.6235642433166504
