task,loss
badham2017deficits,0.5618998408317566
bahrami2020four,0.7861774563789368
enkavi2019adaptivenback,0.48380544781684875
enkavi2019digitspan,0.668938398361206
enkavi2019gonogo,0.0005252768169157207
enkavi2019recentprobes,0.28103211522102356
feng2021dynamics,0.2506283223628998
flesch2018comparing,0.4140442907810211
frey2017cct,0.220854252576828
frey2017risk,0.07435988634824753
gershman2018deconstructing,0.33630624413490295
gershman2020reward,0.5753064155578613
hebart2023things,1.0992605686187744
hilbig2014generalized,0.23872502148151398
kool2016when,0.5609936118125916
kool2017cost,0.5807830095291138
lefebvre2017behavioural,0.518636167049408
levering2020revisiting,0.5384558439254761
ludwig2023human,0.5618206262588501
peterson2021using,0.4724668860435486
plonsky2018when,0.37466034293174744
ruggeri2022globalizability,0.49446016550064087
sadeghiyeh2020temporal,0.6229073405265808
schulz2020finding,0.7151079177856445
somerville2017charting,0.3683931231498718
speekenbrink2008learning,0.5568676590919495
steingroever2015data,0.9777886271476746
tomov2020discovery,1.3759361505508423
tomov2021multitask,0.6324965357780457
waltz2020differential,0.17267179489135742
wilson2014humans,0.49137502908706665
wu2023chunking,0.18200603127479553
wulff2018description,0.6693194508552551
wulff2018sampling,0.5244263410568237
xiong2023neural,0.3216792643070221
zorowitz2023data,0.5380510091781616
collsiöö2023MCPL,1.2686550617218018
cox2017information,1.298328161239624
garcia2023experiential,0.5205921530723572
jansen2021dunningkruger,1.6289807558059692
krueger2022identifying,0.5735730528831482
kumar2023disentangling,2.3297924995422363
popov2023intent,1.3008345365524292
wise2019acomputational,5.259887218475342
wu2018generalisation,2.3709943294525146
zhu2020bayesian,2.659545421600342
