task,loss
badham2017deficits,0.5593733787536621
bahrami2020four,0.7500702738761902
enkavi2019adaptivenback,0.4343677759170532
enkavi2019digitspan,0.6153090000152588
enkavi2019gonogo,2.4802275220281444e-05
enkavi2019recentprobes,0.2698965072631836
feng2021dynamics,0.2412170022726059
flesch2018comparing,0.39633092284202576
frey2017cct,0.20704977214336395
frey2017risk,0.07003923505544662
gershman2018deconstructing,0.3109496831893921
gershman2020reward,0.5520303845405579
hebart2023things,0.8467127680778503
hilbig2014generalized,0.11188951879739761
kool2016when,0.5331413149833679
kool2017cost,0.5614259243011475
lefebvre2017behavioural,0.510747492313385
levering2020revisiting,0.5176142454147339
ludwig2023human,0.5506756901741028
peterson2021using,0.4503972828388214
plonsky2018when,0.3551276922225952
ruggeri2022globalizability,0.44267112016677856
sadeghiyeh2020temporal,0.5978474020957947
schulz2020finding,0.6843633055686951
somerville2017charting,0.35208702087402344
speekenbrink2008learning,0.5569542050361633
steingroever2015data,0.9424098134040833
tomov2020discovery,1.2079503536224365
tomov2021multitask,0.6075349450111389
waltz2020differential,0.1556280255317688
wilson2014humans,0.469235360622406
wu2023chunking,0.17278793454170227
wulff2018description,0.6298137307167053
wulff2018sampling,0.5020056962966919
xiong2023neural,0.3176693618297577
zorowitz2023data,0.5235980749130249
collsiöö2023MCPL,1.20387601852417
cox2017information,1.271116852760315
garcia2023experiential,0.48514673113822937
jansen2021dunningkruger,1.5001277923583984
krueger2022identifying,0.5092606544494629
kumar2023disentangling,1.2372064590454102
popov2023intent,1.3436132669448853
wise2019acomputational,4.7478485107421875
wu2018generalisation,2.12548565864563
zhu2020bayesian,2.521052837371826
