task,loss
badham2017deficits,0.6332248449325562
bahrami2020four,0.9594758152961731
enkavi2019adaptivenback,0.5672206878662109
enkavi2019digitspan,0.8322331309318542
enkavi2019gonogo,0.0014313835417851806
enkavi2019recentprobes,0.3858985900878906
feng2021dynamics,0.36124321818351746
flesch2018comparing,0.46254590153694153
frey2017cct,0.2579375207424164
frey2017risk,0.08654327690601349
gershman2018deconstructing,0.4368630647659302
gershman2020reward,0.681547999382019
hebart2023things,1.2773540019989014
hilbig2014generalized,0.22889423370361328
kool2016when,0.6701872944831848
kool2017cost,0.6720209717750549
lefebvre2017behavioural,0.5388273000717163
levering2020revisiting,0.6150038242340088
ludwig2023human,0.6325763463973999
peterson2021using,0.6002114415168762
plonsky2018when,0.415088415145874
ruggeri2022globalizability,1.0443130731582642
sadeghiyeh2020temporal,0.689664900302887
schulz2020finding,0.8966357111930847
somerville2017charting,0.46603450179100037
speekenbrink2008learning,0.6143392324447632
steingroever2015data,1.0942797660827637
tomov2020discovery,1.6358836889266968
tomov2021multitask,0.7041335701942444
waltz2020differential,0.2635200023651123
wilson2014humans,0.5601047277450562
wu2023chunking,0.20216889679431915
wulff2018description,1.1708407402038574
wulff2018sampling,0.8777673840522766
xiong2023neural,0.3551233112812042
zorowitz2023data,0.6215294599533081
collsiöö2023MCPL,1.3665095567703247
cox2017information,1.6136482954025269
garcia2023experiential,0.6670118570327759
jansen2021dunningkruger,2.530893325805664
krueger2022identifying,0.8182178735733032
kumar2023disentangling,2.847458600997925
popov2023intent,1.722354531288147
wise2019acomputational,5.325612545013428
wu2018generalisation,2.7778046131134033
zhu2020bayesian,2.9703280925750732
