task,loss
badham2017deficits,0.5293453931808472
bahrami2020four,0.7056882977485657
enkavi2019adaptivenback,0.4035857617855072
enkavi2019digitspan,0.57261723279953
enkavi2019gonogo,3.868818112096051e-06
enkavi2019recentprobes,0.2602415978908539
feng2021dynamics,0.2163686752319336
flesch2018comparing,0.37525323033332825
frey2017cct,0.20021633803844452
frey2017risk,0.06436564028263092
gershman2018deconstructing,0.2892138659954071
gershman2020reward,0.5165273547172546
hebart2023things,0.7837899923324585
hilbig2014generalized,0.07050982862710953
kool2016when,0.48268136382102966
kool2017cost,0.5210852026939392
lefebvre2017behavioural,0.4974548816680908
levering2020revisiting,0.49287810921669006
ludwig2023human,0.48952850699424744
peterson2021using,0.4312538206577301
plonsky2018when,0.331626832485199
ruggeri2022globalizability,0.43815159797668457
sadeghiyeh2020temporal,0.5756648182868958
schulz2020finding,0.6401280164718628
somerville2017charting,0.33567920327186584
speekenbrink2008learning,0.5398010015487671
steingroever2015data,0.9038809537887573
tomov2020discovery,1.1214839220046997
tomov2021multitask,0.5676076412200928
waltz2020differential,0.14345009624958038
wilson2014humans,0.4485243260860443
wu2023chunking,0.1652727574110031
wulff2018description,0.5970857739448547
wulff2018sampling,0.4761885702610016
xiong2023neural,0.28829872608184814
zorowitz2023data,0.506502091884613
collsiöö2023MCPL,1.1135659217834473
cox2017information,1.087632179260254
garcia2023experiential,0.4568241238594055
jansen2021dunningkruger,1.437712550163269
krueger2022identifying,0.4200214147567749
kumar2023disentangling,0.00040820337017066777
popov2023intent,0.8941786885261536
wise2019acomputational,3.542948007583618
wu2018generalisation,1.8989027738571167
zhu2020bayesian,2.4185245037078857
