task,loss
badham2017deficits,0.585032045841217
bahrami2020four,0.9137479662895203
enkavi2019adaptivenback,0.5452167391777039
enkavi2019digitspan,0.7033361196517944
enkavi2019gonogo,0.006518064998090267
enkavi2019recentprobes,0.41311779618263245
feng2021dynamics,0.35818007588386536
flesch2018comparing,0.4650639593601227
frey2017cct,0.25242453813552856
frey2017risk,0.0830560252070427
gershman2018deconstructing,0.3937385380268097
gershman2020reward,0.6920421123504639
hebart2023things,1.149978756904602
hilbig2014generalized,0.18575537204742432
kool2016when,0.6484337449073792
kool2017cost,0.6474025249481201
lefebvre2017behavioural,0.5851729512214661
levering2020revisiting,0.5910504460334778
ludwig2023human,0.5979865193367004
peterson2021using,0.5937982797622681
plonsky2018when,0.39532470703125
ruggeri2022globalizability,0.6900591850280762
sadeghiyeh2020temporal,0.6452633142471313
schulz2020finding,0.8710098266601562
somerville2017charting,0.465014785528183
speekenbrink2008learning,0.58290696144104
steingroever2015data,1.0666990280151367
tomov2020discovery,1.5528197288513184
tomov2021multitask,0.6996350288391113
waltz2020differential,0.2682185769081116
wilson2014humans,0.5304213166236877
wu2023chunking,0.19204753637313843
wulff2018description,0.9908903241157532
wulff2018sampling,0.7760006785392761
xiong2023neural,0.3524172008037567
zorowitz2023data,0.6109572649002075
collsiöö2023MCPL,1.3011759519577026
cox2017information,1.4086947441101074
garcia2023experiential,0.6403458118438721
jansen2021dunningkruger,1.8920881748199463
krueger2022identifying,0.7369193434715271
kumar2023disentangling,2.7308413982391357
popov2023intent,1.297592043876648
wise2019acomputational,4.894164085388184
wu2018generalisation,2.4392504692077637
zhu2020bayesian,2.5726046562194824
