task,loss
anllo2024weird,0.4028186500072479
bavard2021range,0.47551003098487854
busch2024navon,0.3498840034008026
busch2024stroop,0.6261062026023865
castrorodrigues2022twostep,0.27667856216430664
fan2022trait,0.2669939696788788
franke2024bayesian,1.0344091653823853
frankedegen2016reasoning,1.1153315305709839
guenther2020ts,0.41352662444114685
guenther2023grammaticality,0.40926694869995117
palminteri2017confirmation,0.49400949478149414
rutledge2023happiness,1.3969428539276123
shahar2019twosteptask,0.4687977731227875
spektor2024lossaversion,0.5425069332122803
tsvilodub2023xorsome,3.1937649250030518
vandendriessche2022depression,0.5744651556015015
xu2023augmenting,0.7061675786972046
zika2023traitanxiety,3.358161449432373
