task,loss
anllo2024weird,0.4855092167854309
bavard2021range,0.5426980257034302
busch2024navon,0.4023791551589966
busch2024stroop,0.2808878719806671
castrorodrigues2022twostep,0.2662324011325836
fan2022trait,0.40333667397499084
franke2024bayesian,1.474362850189209
frankedegen2016reasoning,1.326248049736023
guenther2020ts,0.5207709670066833
guenther2023grammaticality,0.3749464750289917
palminteri2017confirmation,0.619416356086731
rutledge2023happiness,1.4531161785125732
shahar2019twosteptask,0.5250062346458435
spektor2024lossaversion,0.5557728409767151
tsvilodub2023xorsome,3.2927308082580566
vandendriessche2022depression,0.6942660212516785
xu2023augmenting,0.7088854908943176
zika2023traitanxiety,3.6966006755828857
