task,loss
anllo2024weird,0.4628329873085022
bavard2021range,0.5169270634651184
busch2024navon,0.4386054575443268
busch2024stroop,0.2896595895290375
castrorodrigues2022twostep,0.946739912033081
fan2022trait,0.426883727312088
franke2024bayesian,1.7535911798477173
frankedegen2016reasoning,1.4119460582733154
guenther2020ts,0.41859200596809387
guenther2023grammaticality,0.3990660607814789
palminteri2017confirmation,0.5829958319664001
rutledge2023happiness,1.5324199199676514
shahar2019twosteptask,0.5313855409622192
spektor2024lossaversion,0.612686812877655
tsvilodub2023xorsome,3.4841277599334717
vandendriessche2022depression,0.5910616517066956
xu2023augmenting,0.7254002690315247
zika2023traitanxiety,3.8986728191375732
