task,loss
anllo2024weird,0.4138193726539612
bavard2021range,0.46271950006484985
busch2024navon,0.3380129337310791
busch2024stroop,0.1817779392004013
castrorodrigues2022twostep,0.25015556812286377
fan2022trait,0.25996387004852295
franke2024bayesian,1.0672374963760376
frankedegen2016reasoning,1.0384204387664795
guenther2020ts,0.3405291438102722
guenther2023grammaticality,0.33301249146461487
palminteri2017confirmation,0.4820159077644348
rutledge2023happiness,1.3403767347335815
shahar2019twosteptask,0.46940261125564575
spektor2024lossaversion,0.5176870226860046
tsvilodub2023xorsome,3.1950366497039795
vandendriessche2022depression,0.5634349584579468
xu2023augmenting,0.7208432555198669
zika2023traitanxiety,3.819060802459717
