task,loss
anllo2024weird,0.4162120819091797
bavard2021range,0.45450177788734436
busch2024navon,0.3112129867076874
busch2024stroop,0.14686602354049683
castrorodrigues2022twostep,0.46027472615242004
fan2022trait,0.25701314210891724
franke2024bayesian,0.7501557469367981
frankedegen2016reasoning,0.8030059933662415
guenther2020ts,0.31953755021095276
guenther2023grammaticality,0.28911876678466797
palminteri2017confirmation,0.459932416677475
rutledge2023happiness,1.3174411058425903
shahar2019twosteptask,0.4649069011211395
spektor2024lossaversion,0.5115544199943542
tsvilodub2023xorsome,2.9086086750030518
vandendriessche2022depression,0.5091995596885681
xu2023augmenting,0.553339421749115
zika2023traitanxiety,3.801893472671509
