task,condition,loss
steingroever2015data,content_masked,0.9924694299697876
steingroever2015data,history_only,0.9969627857208252
waltz2020differential,original,0.15397438406944275
waltz2020differential,instruction_ablated,0.1599995493888855
waltz2020differential,content_masked,0.3301708698272705
waltz2020differential,history_only,0.44477713108062744
wilson2014humans,original,0.45841240882873535
wilson2014humans,instruction_ablated,0.466237336397171
wilson2014humans,content_masked,0.5541877746582031
wilson2014humans,history_only,0.6209784746170044
wise2019acomputational,original,4.551482677459717
wise2019acomputational,instruction_ablated,4.597962379455566
wise2019acomputational,content_masked,4.7213945388793945
wise2019acomputational,history_only,4.750217914581299
wu2018generalisation,original,1.959410548210144
wu2018generalisation,instruction_ablated,2.0496037006378174
wu2018generalisation,content_masked,2.364335536956787
wu2018generalisation,history_only,2.5313618183135986
wulff2018description,original,0.633068859577179
wulff2018description,instruction_ablated,0.7806366682052612
wulff2018description,content_masked,0.6862375736236572
wulff2018description,history_only,0.7721511721611023
wulff2018sampling,original,0.4870465397834778
wulff2018sampling,instruction_ablated,0.9396536350250244
wulff2018sampling,content_masked,0.5442839860916138
wulff2018sampling,history_only,0.586172342300415
xiong2023neural,original,0.29679471254348755
xiong2023neural,instruction_ablated,0.3049936294555664
xiong2023neural,content_masked,0.4855012893676758
xiong2023neural,history_only,0.4308415353298187
flesch2018comparing,instruction_ablated,0.40595242381095886
gershman2020reward,instruction_ablated,0.5586130023002625
hilbig2014generalized,instruction_ablated,0.18545027077198029
levering2020revisiting,instruction_ablated,0.6144822239875793
kool2016when,instruction_ablated,0.5230676531791687
kool2017cost,instruction_ablated,0.5479773283004761
zorowitz2023data,instruction_ablated,0.5230039358139038
tomov2020discovery,instruction_ablated,1.485205888748169
tomov2021multitask,instruction_ablated,0.6702258586883545
flesch2018comparing,content_masked,0.6808711886405945
gershman2020reward,content_masked,1.0312930345535278
hilbig2014generalized,content_masked,0.7261173129081726
levering2020revisiting,content_masked,0.7870948314666748
kool2016when,content_masked,1.1882245540618896
kool2017cost,content_masked,1.1455882787704468
zorowitz2023data,content_masked,0.9829158782958984
tomov2020discovery,content_masked,1.4388538599014282
tomov2021multitask,content_masked,0.7952326536178589
flesch2018comparing,history_only,0.6807202100753784
gershman2020reward,history_only,1.0665136575698853
hilbig2014generalized,history_only,0.7260964512825012
levering2020revisiting,history_only,0.8923205137252808
kool2016when,history_only,1.2951220273971558
kool2017cost,history_only,1.236764669418335
zorowitz2023data,history_only,1.155907392501831
tomov2020discovery,history_only,1.3482146263122559
tomov2021multitask,history_only,0.8441430330276489
flesch2018comparing,original,0.3849821984767914
gershman2020reward,original,0.5316353440284729
hilbig2014generalized,original,0.082192562520504
kool2016when,original,0.504414439201355
kool2017cost,original,0.5345773100852966
levering2020revisiting,original,0.5075575709342957
tomov2020discovery,original,1.152886152267456
tomov2021multitask,original,0.5894400477409363
zorowitz2023data,original,0.5119875073432922
